id,imps
25495,30
25494,150
25493,150
25492,100
25491,150
25490,150
88260,100
88263,150
88262,60
57629,30
57628,100
57625,150
57624,60
57627,60
57626,150
57621,150
57620,100
57623,150
17276,150
46044,150
88269,60
88268,150
59605,150
17277,30
59604,100
59609,30
59608,150
88418,100
64135,30
88419,150
64134,60
18242,150
18243,150
18240,150
18241,150
18246,150
18247,100
18244,150
18245,150
71470,150
71471,150
18248,150
18249,150
71474,150
71475,7
59-07,150
76129,100
76128,60
59-04,150
76123,60
76122,60
76121,100
59-05,150
76127,100
76126,100
76125,150
76124,60
39412,150
39413,150
39411,60
39417,150
39414,150
39415,150
39418,150
39419,60
59-08,150
59-09,150
21092,150
34169,30
34168,150
34161,60
34160,150
52346,150
34162,150
34165,60
34164,30
34167,60
34166,60
14701,30
62-22,150
62-24,150
62-25,150
14700,30
86018,100
86019,150
86010,100
86011,150
86012,150
86013,150
86014,60
86015,150
86016,60
86017,60
72350,30
72351,150
72352,100
72353,150
72354,150
72355,60
72356,60
72357,150
72358,60
72359,100
66183,150
64124,150
02168,30
02169,150
64125,30
02164,150
02165,60
02166,30
02167,150
02160,150
02161,150
02162,150
02163,60
15090,100
88517,150
15091,150
56099,150
15092,150
15093,150
15094,150
64-22,150
64-23,150
64-25,150
64-26,150
15095,150
15096,150
39345,7
15097,150
23-10,150
39439,100
56091,150
23-12,150
56090,100
23-13,150
23-14,150
23-15,150
08194,7
85091,30
85090,60
85093,150
85092,30
85095,7
85094,150
85097,30
85096,150
85099,30
85098,30
08199,60
42278,150
24476,150
50108,100
42270,30
42271,100
42272,100
42273,60
42274,150
42275,7
42276,150
42277,150
24475,150
10059,150
10058,150
10057,60
10056,150
10055,150
10054,150
10053,150
10052,150
10051,150
10050,150
50101,150
50100,150
35281,7
50102,150
50105,150
45132,150
45133,30
45130,150
45131,150
45136,150
24478,150
45134,30
45135,150
45138,100
45139,30
38525,60
38524,60
38527,150
38526,60
38521,150
38520,150
38523,60
38522,150
38529,30
38528,30
68363,60
70460,150
70461,60
70462,150
70463,150
70464,30
70466,60
70467,150
70468,150
70469,150
11094,150
11095,100
11096,150
11097,150
11090,30
11091,150
11092,150
11093,150
11098,30
11099,100
67355,150
67352,60
67353,150
87163,150
87162,150
87161,100
87160,150
87167,100
67350,150
87165,150
87164,30
87169,150
67351,30
68104,30
88514,150
82072,60
82073,60
82070,150
82071,150
82076,150
82077,150
82074,150
82075,60
82078,150
82079,60
11173,150
19098,150
19099,150
16048,150
16049,150
19094,150
19095,150
19096,150
19097,150
19090,150
19091,150
19092,150
19093,150
11170,100
11177,150
11176,150
11175,30
11174,150
49161,150
76145,150
46328,150
46329,150
46322,100
46323,150
46320,150
46321,150
46326,150
46327,100
46324,150
46325,150
52388,150
17391,30
52380,60
52383,60
17392,150
52385,150
52384,150
17397,150
52386,7
60298,100
60299,100
60292,150
60293,60
60290,150
60291,150
60296,100
60297,100
60294,150
60295,100
17027,60
17026,100
17025,100
17024,150
17023,100
17022,30
17021,150
17020,150
17029,150
17028,30
64043,150
64042,30
64041,30
64040,150
64047,150
64046,150
64045,150
64044,150
64049,150
64048,150
49165,150
49114,150
49115,30
49116,100
49117,30
49110,60
49111,150
49112,100
49113,100
80694,30
80695,150
80696,150
80697,150
80690,150
49119,150
80692,150
80693,30
90049,100
49167,60
95491,7
95492,150
95493,30
42133,60
42132,100
42131,150
42130,30
42137,150
42136,60
42135,30
42134,60
80342,150
80343,150
42139,150
42138,60
80346,150
80347,60
80344,150
80345,60
63213,30
63212,7
63211,150
63210,100
78455,30
63216,100
63215,100
63214,60
95142,150
63219,150
63218,150
95144,7
71400,150
62205,30
62204,150
17117,150
17116,150
17115,100
52504,150
17113,150
52502,150
24538,150
66199,60
66198,150
24533,150
24532,150
24531,150
17110,150
24537,100
24536,150
24535,150
24534,150
72112,150
72113,150
72110,30
72111,150
72116,150
62209,150
72114,30
72115,60
72118,150
62208,150
35098,150
35099,30
52509,150
35092,60
35093,30
35090,60
35091,100
35096,150
35097,150
35094,150
35095,30
55164,30
55165,150
55166,30
55167,150
28199,150
28198,30
55162,150
55163,150
28195,30
28194,60
28197,150
28196,150
28191,30
28190,150
28193,100
28192,150
60413,150
91272,7
91273,150
55041,30
57-22,150
57-23,150
57-20,150
57-21,150
57-27,150
57-24,150
55292,150
55293,150
55290,150
55291,150
55296,30
55297,150
55295,150
55298,30
55299,150
22261,30
22260,150
22263,150
22262,60
22265,7
22264,100
22267,150
22266,150
22269,150
22268,150
97211,150
74019,30
74018,30
74015,30
74014,7
74016,7
74011,30
74010,7
74013,7
74012,7
27370,150
27371,60
27372,100
27373,150
27374,60
27375,7
27376,150
27377,150
27378,100
27379,100
66-17,150
88-01,150
25288,150
25289,150
25286,150
25287,60
25284,7
25285,150
25282,150
25283,150
25280,150
25281,60
32013,7
32012,150
32010,150
32017,150
32016,30
32015,150
32014,150
32019,150
32018,150
66-15,150
79123,150
57478,150
57479,100
57474,30
57475,60
57476,150
57477,150
57470,150
47-18,150
57472,60
57473,150
47-19,150
84122,60
84123,150
84120,150
84121,100
84126,30
51269,150
84124,7
84125,150
84128,30
51268,150
26023,30
26022,150
26021,30
26020,30
26027,150
26026,150
26025,150
26024,30
26028,60
47-10,150
84089,30
47-11,150
84088,30
47-16,150
63111,150
51262,30
01024,60
01025,150
01026,150
01027,30
01021,30
01022,150
01023,60
47-15,150
01028,150
01029,150
75056,150
84081,30
84080,30
14625,30
14626,30
14627,30
14620,30
14621,150
14622,150
14623,30
71535,30
71534,150
71537,150
14628,100
14629,150
71533,150
71532,100
82191,150
88-08,150
82190,100
82193,150
76628,100
76629,100
82192,150
76620,60
76621,100
76622,150
76623,100
76624,100
76625,150
76626,100
76627,30
64242,150
83099,30
08500,150
08501,150
08502,150
08503,150
63117,150
02829,100
02828,100
47215,7
02824,150
02827,150
02826,150
02821,150
02820,30
02823,150
02822,60
83093,60
76088,30
76089,30
55111,150
76084,60
76085,150
76086,100
76087,100
76080,100
76081,60
76082,30
76083,60
55110,150
72255,150
72254,60
72257,30
72256,150
72251,150
72250,150
72253,30
72252,150
72259,100
72258,100
28389,30
03196,150
03197,150
03194,150
03195,150
03192,150
03193,150
03190,7
03191,150
03198,150
28387,150
79005,150
79004,60
79007,150
2A189,150
77024,150
77027,150
77026,150
77021,7
77020,150
77023,150
77022,150
2A181,150
77029,30
77028,30
2A186,150
86229,150
86228,150
86223,150
86222,30
86221,150
86220,150
86227,100
86226,100
86225,150
86224,150
55118,150
59363,60
62508,30
62509,150
62500,30
62501,150
62502,30
62503,60
62504,30
62505,60
62506,150
62507,150
59365,30
80104,150
80105,150
80106,150
80107,60
80100,150
80101,60
80102,30
80103,150
80108,60
80109,150
42339,150
42338,150
42335,60
42334,150
42337,150
42336,60
42331,100
42330,30
42333,150
42332,7
45309,100
45308,7
78300,100
45305,150
45307,100
45306,100
45301,100
45300,150
45303,150
45302,7
10390,150
10391,30
10392,150
10393,150
10394,150
10395,150
10396,150
10397,150
10398,150
10399,150
59268,100
78307,150
54419,150
54418,150
54417,150
54416,150
54415,150
54414,30
54413,60
54412,100
54411,150
54410,150
70345,150
70344,30
41178,150
41179,150
70341,150
70340,150
59629,60
59628,30
41172,150
41173,150
41170,30
41171,150
41176,150
41177,150
41174,7
41175,7
55469,150
55465,150
55464,150
2B069,150
2B068,150
55461,150
55460,60
80814,100
80815,150
80812,150
55463,150
80810,150
80811,60
55462,150
80819,150
65-09,150
65-08,150
65-05,150
65-04,150
65-07,150
65-06,150
65-03,150
40225,150
40224,60
40227,150
40226,150
40221,150
40220,150
40223,100
40222,60
40229,150
40228,150
11119,30
11118,150
2B366,150
2B361,150
28359,100
28358,30
11111,30
11110,150
11113,150
11112,150
11115,150
28352,30
11117,150
28350,60
2B093,150
2B096,100
2B097,150
2B095,150
25048,60
25049,150
25040,100
25041,150
25042,150
25043,30
25044,150
25045,150
25046,150
25047,100
56109,30
56108,60
56107,30
56106,60
56105,150
56104,100
56103,150
56102,150
56101,100
56100,150
57278,150
57276,150
57277,60
57274,150
57275,60
57272,150
57273,60
57270,150
57271,60
16239,150
16238,150
16231,150
16230,150
16233,150
16232,30
16234,150
16237,150
16236,60
74106,100
74105,30
49099,7
49098,150
49091,30
49090,60
49093,150
49092,150
49095,150
49094,150
49097,100
49096,100
80486,150
74104,30
43145,150
43144,150
43147,100
43141,150
43140,30
43143,150
43142,150
43149,150
43148,150
49327,30
49326,30
49325,150
49324,150
49323,150
49322,30
49321,100
49320,150
49329,30
49328,7
68111,60
68110,30
68113,150
68112,30
68115,150
68114,60
68117,30
68116,60
68119,60
68118,60
60465,150
60464,150
60466,60
60461,60
60460,150
60463,30
60462,100
60469,60
60468,60
58237,150
58236,150
58235,150
58234,150
58233,150
58232,150
58231,150
58230,150
78391,60
78396,7
78397,30
58239,150
58238,7
83028,150
83029,30
84074,100
27550,150
48057,150
48054,150
48055,150
27554,30
27555,60
48050,150
48051,150
27558,60
91045,60
91044,7
48058,150
48059,150
67161,7
67160,60
67163,30
67162,150
67165,60
67164,30
67167,30
67166,60
67169,30
67168,30
08078,150
08079,150
29291,150
08071,150
08072,150
08073,150
08074,150
08075,150
08076,150
08077,150
72097,150
72096,150
23079,150
23078,150
72093,30
72091,100
72090,60
23073,150
23072,150
23071,150
23070,150
23077,150
23076,150
23075,150
23074,150
59546,100
59547,150
59544,30
59545,30
59542,30
59543,30
59541,60
59548,60
59549,150
29127,100
29126,30
29125,150
29124,30
29123,150
29122,150
29120,30
63350,7
29129,150
29128,30
31218,150
31219,150
78642,30
78643,30
78644,30
78646,7
78647,60
31210,60
31211,30
31212,30
31213,150
31215,150
31216,30
31217,150
49301,150
49300,150
49302,100
24087,150
49304,60
74109,150
49307,30
49306,30
74108,60
22388,150
22389,30
22383,100
22380,7
22381,100
22386,60
22387,150
22384,150
22385,150
22030,7
22031,150
22032,150
22033,150
22034,60
22035,150
22036,150
22037,150
22038,60
22039,150
61253,150
61252,150
61255,60
61257,150
61256,150
73058,150
73059,7
73054,60
73055,150
73056,150
73057,150
73050,30
73051,30
73052,100
73053,150
55317,150
55316,150
55315,150
55313,150
55312,150
55311,150
55310,150
84078,150
27235,60
27234,30
27237,150
27231,30
27230,100
27233,60
27232,100
51124,150
51125,150
51126,150
51127,150
27239,150
27238,60
51122,30
25563,60
25562,60
25561,60
25560,30
25567,150
25566,150
25565,150
25564,60
25569,150
74208,150
74209,30
02258,150
02259,60
02256,150
02257,150
02254,60
02255,150
02252,150
02253,7
02250,150
02251,150
70583,150
70582,150
70581,30
70580,150
02784,150
02785,150
02786,150
02787,7
02780,7
02781,30
02782,150
02783,100
02788,60
02789,150
67101,7
62885,150
68280,150
68283,150
68282,60
68285,150
68284,60
68287,60
68286,60
68289,30
71559,150
68288,150
71188,150
71189,30
71180,100
62889,100
71182,60
71183,150
71184,30
71185,150
71186,150
62888,100
76295,150
76294,150
76297,60
01257,30
14188,100
01255,150
01254,60
01252,60
37188,100
01250,7
14181,7
14180,30
14183,150
14182,150
14185,30
14184,30
01259,100
01258,60
04092,150
09061,150
09062,150
09063,30
09064,150
09065,150
09066,30
09067,150
09068,30
09069,150
04099,150
08333,150
08332,150
08331,150
08330,60
08336,150
08335,150
08334,150
83152,150
83153,30
08339,60
08338,150
83154,60
14457,150
14456,60
14455,100
14454,60
14453,30
14452,150
14450,150
14459,150
14458,100
31553,60
31552,150
31551,100
31550,150
31557,7
31556,60
31555,150
31554,150
31559,150
31558,150
89008,150
89009,60
89006,150
89007,150
89004,150
89005,150
89002,150
89003,150
89001,150
89240,7
38389,60
38388,60
89241,150
38384,60
38387,60
38386,100
38381,7
38380,60
38383,150
38382,7
89243,150
70480,150
89244,150
49240,100
70481,150
89245,150
89246,150
82002,150
47008,150
47009,150
47004,100
47005,100
47006,60
47007,150
47001,7
47002,150
47003,100
65410,30
82001,60
39386,150
39387,150
39385,150
39382,150
39380,150
39381,60
39388,150
39389,60
97119,100
97118,30
97117,30
97116,30
97115,30
97114,100
97113,30
97112,60
97111,100
97110,150
39038,150
39039,100
39034,150
39035,150
39036,150
39037,150
39030,7
39031,100
39032,60
62438,60
62439,150
12051,150
12050,150
12053,150
12052,100
12055,150
12054,150
12057,150
12056,150
12059,150
12058,150
88069,150
88068,150
69208,7
69209,150
69206,60
69207,60
69204,7
69205,30
69202,7
69203,60
69200,60
69201,60
21651,30
21650,150
21653,150
21652,150
21655,150
21657,60
21656,30
21659,150
21658,150
63062,150
63063,30
63064,150
63065,150
63066,150
63067,150
62436,30
62437,150
58031,150
58030,150
58033,150
58032,150
58035,150
58034,150
58037,150
58036,150
58039,150
58038,150
87104,150
54208,30
54209,150
54206,30
54207,150
54204,150
54205,150
54202,60
54203,150
54200,150
54201,150
62339,150
62338,30
62333,150
62332,150
62331,7
62330,60
62337,150
62336,150
62335,150
62334,150
67100,30
13098,100
13099,60
13096,150
13097,60
13094,150
13095,150
13092,60
13093,100
13090,150
13091,60
85125,100
85127,150
85126,30
85121,150
85120,60
85123,150
85129,30
85128,30
85002,60
85003,30
85001,150
85006,60
79081,30
85004,150
85005,100
79080,30
80813,150
50458,150
50457,150
50456,150
50455,150
50454,30
50453,100
50452,150
50451,30
50450,150
28090,150
28091,150
28092,60
28093,150
28094,30
28095,150
28096,60
28098,30
28099,60
06142,100
06143,150
06140,30
06141,150
06146,150
06147,100
06144,150
06145,150
61013,150
61012,150
06148,30
06149,30
61017,150
61016,150
61015,150
61014,30
2B116,150
2B113,150
2B112,150
2B111,150
2B110,150
26298,150
26299,150
26290,150
26291,150
26292,150
26293,150
26294,60
26295,30
26296,150
26297,150
31232,30
61426,150
31233,30
32268,150
32269,150
51328,30
51329,100
51326,100
51327,150
51324,150
51325,30
51322,150
51323,150
51320,100
51321,100
61427,150
59386,30
25369,150
25368,150
25365,150
25364,150
25367,100
25366,100
25361,150
25360,150
25362,150
31239,150
74299,60
65220,150
65221,150
65222,150
65223,60
65224,150
65225,150
65226,150
65228,150
65229,150
89132,150
60050,30
60051,100
60052,150
60053,150
60054,150
60055,30
60056,30
60057,7
60058,100
60059,30
74291,100
74290,150
89279,150
54526,30
89278,150
72-18,150
72-19,150
72-16,150
72-17,150
52147,60
52146,150
52145,150
52142,150
52141,30
52140,150
54520,30
52149,150
53236,150
53237,150
53234,150
53235,150
53232,150
53233,150
53230,150
53231,150
53238,150
53239,150
24108,150
24109,150
70413,150
24102,100
24103,150
24100,150
24101,150
24106,150
24107,150
24104,150
24105,150
09262,150
09263,150
09260,150
09261,100
09266,150
09267,150
09264,30
09265,30
09268,100
09269,30
67088,150
67089,150
08139,150
08138,150
03309,150
03308,150
08135,150
08134,150
03305,150
03304,100
03303,150
08130,150
08133,60
08132,150
52330,150
17321,150
17322,100
68300,30
68301,60
68302,100
68303,30
68304,100
68305,150
68306,150
68307,100
68308,100
68309,60
52335,150
87108,150
17326,150
17327,150
67183,100
78564,150
78567,30
78561,30
78562,30
78569,60
67182,150
27455,150
27454,150
27457,30
27456,7
27451,60
27453,150
27452,100
27459,150
27458,150
95447,100
89271,150
95445,100
37234,150
31029,100
31028,150
31023,150
31022,7
31021,30
31020,150
31027,30
37236,60
31025,7
31024,30
37237,30
89270,150
37230,60
24033,150
37232,60
37233,7
67330,60
67331,7
67333,60
67334,150
67335,60
67336,30
67337,150
67338,30
67339,150
66063,150
66062,150
66061,150
66060,150
66067,150
66066,150
66065,30
66064,150
66069,60
66068,150
23228,150
23229,150
23222,150
23223,150
23220,150
23221,150
23226,150
23227,150
23224,150
23225,150
89275,150
89274,7
79-04,150
79-05,150
79-06,150
79-07,150
79-01,150
79-02,150
79-03,150
79-08,150
79-09,150
35250,30
35251,30
50154,150
35253,60
35254,30
35255,150
35256,30
35257,100
35258,100
35259,30
50158,150
50159,150
55506,150
55507,150
55504,30
55505,150
55502,150
55503,150
55500,150
55501,150
55508,150
55509,150
01437,150
01436,30
01435,30
01434,150
01433,150
01432,150
01431,30
01430,60
22179,150
22178,60
01439,60
77476,60
77477,150
77474,30
77475,60
77472,100
77473,150
77470,30
77471,150
77478,30
77479,30
87105,150
70172,30
70170,150
70171,150
70176,150
36110,150
70174,150
70175,150
70178,30
70179,7
58121,60
76-32,150
76-33,150
76-35,150
36130,100
36131,60
36132,150
36133,150
36134,150
36135,150
36136,150
36137,150
36138,100
36139,150
02429,150
02428,150
02421,150
02420,7
02423,150
02422,100
02425,60
02424,100
02427,150
02426,150
04116,150
04115,150
04113,150
04112,7
04111,60
04110,150
04118,150
71229,60
71228,150
71225,150
71224,150
71227,150
71226,60
71221,60
71220,60
71223,150
68279,30
76329,30
76328,150
68277,150
73074,150
73075,100
30033,150
30032,30
25-03,150
25-02,150
25-05,150
25-04,150
30035,150
30034,100
25-09,150
25-08,150
30039,30
30038,100
76247,60
76244,60
76245,60
66227,100
67347,60
73078,150
66226,30
73079,150
67346,30
66221,150
94038,7
67423,30
38226,150
38224,150
38225,150
38222,100
38223,7
38221,150
38228,100
38229,7
19014,150
16064,150
11269,60
11268,150
19010,150
19011,150
19012,150
16065,150
11263,150
11262,7
11261,100
11260,150
11267,30
11266,60
11265,150
11264,30
65022,150
65023,150
65020,30
65021,150
65026,150
65027,150
65024,150
65025,150
65028,150
65029,150
60212,60
2B214,150
60210,60
60211,100
60216,60
60217,150
60214,150
60215,30
60218,30
60219,100
54028,150
16068,150
28268,60
16069,150
28267,30
28265,100
54029,150
69078,100
28264,100
69071,30
11065,150
69073,60
69072,7
69075,30
69074,100
69077,30
11064,30
80614,60
80615,30
80616,150
80617,60
28261,150
80613,150
28260,150
80618,100
80619,150
54591,150
17311,150
17310,150
17313,100
17312,150
17315,30
17314,100
17317,150
17316,150
17319,150
17318,150
2A349,150
2A348,150
11-15,150
11-14,150
11-17,150
11-16,150
11-10,150
11-12,150
11-19,150
11-18,150
66027,150
12240,60
12241,150
12242,30
12243,150
12244,150
12245,30
12246,60
12247,150
12248,150
12249,150
21190,150
21191,100
21196,150
21197,150
21194,60
21195,150
64079,150
21440,150
21441,150
21442,150
63298,150
21444,150
21445,150
21446,150
21447,150
21448,150
21449,150
63291,150
63290,150
63297,100
63296,60
63295,150
63294,150
13113,30
13112,30
13111,150
13110,60
13117,7
13116,100
13115,150
13114,100
13119,30
13118,100
54079,30
54078,150
54071,150
54070,150
54073,30
54072,100
54075,150
54074,30
54077,150
54076,60
62168,150
62169,30
62162,30
62163,150
62160,7
62161,60
62166,100
62167,150
62164,100
62165,60
67532,30
67530,30
67531,60
67536,30
67537,150
67534,30
67535,150
67538,150
67539,30
07174,60
07175,150
07176,150
07177,30
07170,150
07171,150
07172,60
07173,150
07178,150
07179,30
91421,7
27042,150
27043,150
27040,100
27041,150
27046,150
27047,60
27044,60
27045,30
27048,150
27049,150
59249,30
59241,150
59240,30
59243,150
59242,100
59244,7
59247,7
59246,150
35012,60
35013,30
35010,30
35011,100
35016,30
35017,60
35014,150
35015,30
35018,150
35019,150
64029,150
32099,150
32098,150
32093,150
32092,150
32091,150
32090,150
32097,150
32096,150
32095,100
32094,150
64022,150
26319,100
26318,150
26315,150
26314,150
26317,100
26316,150
26311,150
26310,150
26313,60
26312,60
70276,30
64097,150
57748,150
57749,60
57746,100
57747,150
57745,7
57742,150
57743,60
57740,100
57741,150
60155,150
60154,150
60157,30
60156,30
60151,150
60150,150
60153,150
60152,60
60159,7
60158,150
46300,150
46301,150
46302,150
46303,150
46304,150
46305,150
09187,150
09186,150
09185,150
09184,150
09183,150
09182,150
09181,150
09180,150
71333,30
21285,150
09189,150
09188,100
49178,150
21289,60
73065,7
73064,30
37069,150
37068,150
37065,150
37064,150
37067,100
37066,150
37061,150
37060,60
37063,60
37062,150
30239,60
30238,150
15179,150
15178,150
30235,30
15176,150
30237,100
15174,150
15173,150
15172,150
15171,150
15170,150
39519,150
39518,150
39517,60
39514,100
39513,100
39512,150
39511,150
39510,150
78152,30
78158,7
63-18,150
63-19,150
67275,150
67274,150
34008,60
34009,60
67271,30
67270,30
67273,150
67272,100
34002,30
34003,7
34001,60
34006,150
34007,150
34004,150
34005,60
03118,100
03119,150
03116,150
03117,150
03114,150
03115,150
03112,150
03113,150
03110,100
03111,150
76004,60
76005,100
76006,100
76007,60
76001,30
76002,100
76008,60
76009,100
31188,30
31189,150
31184,7
31185,60
31186,7
31187,30
31180,150
31181,30
31182,30
31183,150
79203,30
79202,30
79201,150
79200,150
79207,60
79205,150
79204,150
79209,150
79208,30
35355,150
35354,150
35357,150
35356,100
35351,30
35350,150
35353,60
35352,30
35359,60
35358,60
42159,150
42158,100
77413,60
73069,150
73068,150
2A100,150
2A103,30
42157,150
2A108,150
42156,150
95598,7
10318,150
10319,150
10310,150
10312,150
10313,150
10314,150
10315,150
10316,150
10317,150
39318,150
81049,150
38446,150
38444,150
38445,60
38442,150
38443,30
38440,150
38448,30
38449,7
63279,150
63278,7
59069,150
78478,150
36075,150
36074,150
36077,150
36076,150
36071,150
36070,150
36073,150
36072,150
36079,150
36078,150
11191,150
11190,100
11193,150
14344,100
14343,150
14342,150
14341,7
11196,150
11199,150
11198,100
71076,7
71077,150
33249,7
33248,100
14349,30
14348,150
63277,150
63276,150
88321,100
87048,100
87049,100
87044,150
87045,150
87046,150
87047,150
87040,150
87041,150
87042,100
87043,150
44034,100
44035,7
44036,30
44037,30
44030,30
44031,150
44032,30
44033,30
44038,100
44039,30
82139,150
82138,60
82137,150
82136,60
82135,60
82134,100
82133,150
82132,100
82131,150
82130,60
19199,100
19198,150
19191,60
19190,100
19193,150
19192,150
19195,100
19194,150
19196,100
60397,100
60396,150
60395,30
60394,150
60393,150
60392,30
60391,150
60390,150
60399,100
60398,60
19227,150
19226,150
19225,150
11439,100
19223,150
19222,150
19221,150
19220,150
11432,150
11433,150
11430,30
11431,150
11436,150
11437,100
19229,60
11435,150
17100,100
17101,150
17102,100
17103,150
17104,150
17105,150
17106,150
17107,60
52518,150
52519,150
49011,100
49010,150
49013,150
49012,150
49015,30
49014,60
49017,150
49019,60
49018,100
80793,150
80792,100
80795,60
80794,150
80797,100
80796,150
62829,100
62828,150
62823,150
62822,150
62821,100
62820,150
62827,100
62826,60
62825,60
62824,60
64258,150
64259,150
64252,30
64253,150
64250,150
64251,150
64256,60
64257,30
64254,150
64255,30
80427,60
80426,30
80425,150
80424,150
80423,150
80422,100
80421,60
80420,150
95592,60
95594,30
80429,30
80428,150
12165,150
12164,150
12167,150
12166,150
12161,150
12160,150
12163,150
12162,150
12169,150
12168,150
45028,60
45029,150
45024,30
45025,150
45026,100
45027,150
45020,30
45021,150
45022,150
45023,150
29211,150
29210,100
29213,150
29212,30
29215,60
29214,60
29217,150
29216,60
29219,150
29218,150
83139,150
78310,60
78311,7
63158,150
63159,150
78314,30
63154,100
63155,150
63156,100
63157,100
63150,60
63151,30
63152,150
63153,150
83130,7
83131,7
50088,150
50089,150
71423,150
71422,150
24274,150
50080,150
24276,150
24277,100
24270,150
24271,150
24272,150
24273,150
50347,150
50345,30
24278,150
24279,150
50341,150
50340,150
71421,150
34244,30
34245,150
34246,7
34247,30
34240,30
34241,30
34242,30
34243,60
72017,150
72016,30
72015,100
79046,100
34248,60
34249,30
72011,150
72010,150
35197,30
35196,30
35195,150
35194,30
35193,30
35192,150
35191,100
35190,150
77227,150
77226,150
77225,60
77224,100
77223,150
77222,30
35199,60
35198,150
91629,150
68066,7
88224,150
72138,150
51438,150
51439,60
51436,150
51437,100
51434,150
51435,150
51432,150
51433,30
51430,150
51263,150
22302,150
22303,150
22300,150
22306,150
22307,100
22304,60
22305,150
22308,150
22309,150
24-06,150
24-07,150
24-05,150
24-02,150
24-03,150
91479,150
24-08,150
24-09,150
72130,150
72131,150
91473,60
91471,7
74284,30
74285,150
74286,150
74287,150
74280,60
74281,7
74282,60
74283,7
74288,60
74289,7
32358,150
32359,150
32354,150
32355,150
32356,150
32357,150
32350,100
32351,150
32352,150
32353,150
06076,150
06077,100
06074,150
06075,30
06072,150
06073,150
06070,150
06071,150
06078,150
06079,7
57539,150
57538,150
57531,30
57530,60
57533,60
57532,60
57535,100
57534,100
57537,60
57536,150
26108,30
26104,150
26105,150
26106,60
26107,150
26100,30
26101,150
26102,60
26103,100
33366,7
33367,60
33364,150
33365,150
33362,60
33363,60
14226,100
14227,150
71131,150
70509,150
71130,150
70507,150
70506,30
70505,60
70504,150
70503,150
70502,150
70501,150
70500,150
14101,100
14100,150
14103,150
14102,30
14105,150
14104,30
14107,150
14106,150
14109,150
55100,150
33489,60
33488,60
55101,30
71136,100
55108,150
55109,150
38078,150
38077,30
38076,7
38075,30
38074,60
38073,150
38072,30
38071,60
38070,30
40029,150
40028,150
40027,100
40026,100
40025,150
40024,100
40023,150
40022,150
40021,60
40020,100
80529,150
78057,60
78050,60
78053,100
03093,30
03092,150
03091,150
03090,150
03097,150
03096,150
03095,30
03094,30
39306,60
39307,150
03099,150
39305,150
39302,150
02737,150
39300,7
39301,60
02736,150
44175,30
02730,150
88351,150
88350,150
88353,150
88352,100
88355,150
88354,60
88357,60
88356,60
88359,60
88358,150
02732,150
95119,150
47084,150
47085,150
47086,150
47087,150
47080,150
47081,60
47082,150
47083,150
47088,150
47089,150
43-05,150
43-04,150
43-07,150
43-06,150
89398,150
43-03,150
43-02,150
89399,7
43-08,150
77146,30
77147,60
77144,30
77145,30
77142,60
77143,30
77140,150
77141,60
77148,150
77149,30
89390,100
89391,100
80409,150
80408,150
17478,150
17479,150
17470,100
17471,150
17472,60
17473,150
17474,150
17476,100
17477,150
80221,150
80220,100
80223,60
80222,150
80225,30
80224,150
80227,150
80226,60
80229,150
80228,150
55466,30
42078,150
42079,150
42076,150
42077,150
42074,150
42075,30
42072,150
42073,150
42070,150
42071,30
45228,150
45229,150
45226,150
45227,30
45224,100
45225,150
45222,100
45223,150
45220,150
45221,150
70267,150
70264,150
70265,60
70262,150
70263,150
70260,30
70261,7
70268,150
70269,150
10129,150
10128,150
10123,150
10122,150
10121,150
10120,150
10127,150
10126,150
10125,150
10124,150
91405,60
41037,150
41036,150
41035,150
41034,150
41033,150
41032,30
41031,30
41030,150
41039,60
41038,150
28018,150
28019,150
74-15,150
28010,150
28012,150
28013,60
28014,30
28015,60
28016,150
28017,150
2B199,150
2B195,30
2B194,150
2B193,150
2B192,30
2B190,150
70277,30
80329,150
41009,150
76343,100
70279,60
70278,150
76342,100
41005,150
76341,7
65408,150
65409,150
65404,150
65405,150
65406,150
65407,150
65400,150
65401,150
65402,150
65403,60
43066,150
43067,150
43064,150
43065,150
43062,150
43063,150
43060,150
43061,30
43068,150
43069,150
21350,150
21351,30
21352,30
21353,30
21354,150
46253,150
21356,150
21357,150
21358,150
21359,150
24188,150
24189,30
46258,100
46259,100
52495,150
52494,30
52497,150
52491,150
52490,150
52493,150
52492,150
52499,150
60586,7
60587,30
60584,60
60585,150
60582,30
60583,150
60581,60
94033,7
94034,7
60588,100
60589,100
57041,100
57040,150
57043,30
57042,150
57045,150
57044,150
57047,150
57046,150
57049,30
57048,60
68380,60
68381,30
68382,30
68383,150
68384,30
68385,60
68386,60
60638,60
60639,7
60634,150
60635,30
60636,30
60637,150
60630,60
60631,100
60632,150
60633,100
76026,150
88041,150
88040,30
88043,60
88042,100
88045,100
76027,150
88044,100
48153,150
48152,150
48151,150
48150,150
48157,150
48156,150
48155,150
48154,150
62672,150
42279,30
62670,150
48158,150
62676,30
62677,60
62674,30
62675,30
67002,100
67003,60
67001,150
67006,150
67004,30
67005,30
67008,7
67009,100
78297,7
78296,30
78291,60
78290,30
78299,30
80-23,150
80-20,150
80-21,150
29001,150
29002,30
29003,100
29004,100
29005,30
29006,60
29007,150
29008,150
81133,150
95-12,150
77380,150
77381,60
77382,60
77383,60
77384,7
77385,100
77386,150
77387,150
77388,30
77389,7
95-16,150
