id,empty
39419,11.5
39420,12.4
39421,0.8
39422,3.7
39423,1.5
39424,13.4
39425,1.5
39426,2.3
39427,0.0
39428,7.6
39429,8.6
39430,2.0
39431,5.9
39432,8.8
39434,11.4
39435,13.7
39436,11.0
39437,6.4
39438,4.4
39439,6.4
39440,5.3
39441,1.5
39442,6.2
39443,6.1
39444,4.4
39445,7.6
39446,9.2
39447,7.7
39448,3.4
39449,5.8
39451,5.8
39452,6.0
39453,6.7
39454,0.0
39455,6.1
39456,3.1
39457,0.0
39458,4.6
39460,18.9
39461,5.4
39462,6.9
39463,1.1
39464,5.4
39465,2.3
39466,11.7
39467,7.3
39468,7.1
39469,6.1
39470,4.1
39471,4.4
39472,17.0
39473,3.4
39474,12.1
39475,13.2
39476,7.0
39477,5.2
39478,17.0
39479,2.6
39480,1.6
39481,6.2
39482,3.3
39483,2.8
39484,6.1
39485,19.8
39486,4.3
39487,6.5
39488,8.2
39489,7.2
39490,4.8
39491,9.7
39492,4.8
39493,6.5
39494,7.4
39495,11.1
39497,3.8
39498,3.4
39499,12.5
39500,21.0
39501,3.7
39502,6.0
39503,3.4
39504,6.4
39505,11.7
39506,8.6
39507,5.5
39508,15.7
39509,9.6
39510,11.2
39511,5.3
39512,17.0
39513,5.7
39514,8.3
39517,4.1
39518,12.2
39519,9.9
39520,10.5
39522,5.9
39523,6.9
39525,12.8
39526,7.1
39527,3.8
39528,11.7
39529,11.6
39530,7.7
39531,8.5
39532,9.8
39533,9.9
39534,9.5
39535,9.5
39537,11.6
39538,1.9
39539,5.0
39540,3.1
39542,3.3
39543,6.5
39544,0.0
39545,3.2
39546,5.8
39547,7.9
39548,10.6
39549,7.9
39550,3.0
39551,12.9
39552,9.5
39553,4.1
39554,9.2
39555,5.2
39556,14.0
39557,6.8
39558,8.3
39559,8.0
39560,7.6
39561,8.0
39562,9.3
39564,7.8
39565,12.3
39566,6.7
39567,6.7
39568,10.3
39569,10.2
39570,9.4
39571,5.1
39572,3.2
39573,7.1
39574,4.5
39575,13.0
39576,13.6
39577,9.4
39579,10.2
39581,10.8
39582,9.0
39583,15.5
39584,5.7
39585,16.4
39586,8.7
40-01,8.7
40-02,7.8
40-03,6.3
40-04,7.4
40-05,5.3
40-07,5.7
40-08,9.3
40-09,3.5
40-10,6.0
40-11,6.4
40-12,6.9
40-13,7.6
40-14,4.6
40-15,4.6
40001,13.3
40002,11.7
40003,5.2
40004,6.7
40005,2.6
40006,14.1
40007,7.2
40008,3.0
40009,9.5
40011,2.5
40012,3.5
40013,11.6
40014,4.2
40015,15.7
40016,8.0
40017,4.9
40018,8.0
40019,5.4
40020,6.8
40021,4.8
40022,8.9
40023,9.1
40024,5.2
40025,8.3
40026,9.0
40027,7.3
40028,7.1
40029,9.2
40030,12.3
40031,7.0
40032,0.8
40033,8.9
40034,3.6
40035,7.3
40036,5.1
40037,5.2
40038,6.0
40039,7.9
40040,9.0
40041,13.6
40042,5.5
40043,7.8
40044,6.2
40046,4.5
40047,5.9
40048,4.5
40049,11.2
40050,6.2
40051,5.4
40052,8.4
40053,9.4
40054,7.1
40055,4.9
40056,8.3
40057,6.2
40058,4.4
40059,6.8
40060,7.3
40061,8.1
40062,4.5
40063,7.6
40064,8.6
40065,4.2
40066,4.4
40067,5.1
40068,3.4
40069,3.6
40070,10.2
40071,4.7
40072,13.9
40073,3.7
40074,11.6
40075,5.6
40076,10.8
40077,5.0
40078,8.5
40079,10.2
40080,11.4
40081,3.3
40082,1.0
40083,16.4
40084,3.9
40085,9.1
40086,8.4
40087,5.5
40088,10.3
40089,7.8
40090,11.7
40091,12.1
40092,8.2
40093,1.5
40094,8.6
40095,6.0
40096,10.4
40097,7.3
40098,7.1
40099,7.4
40100,18.4
40101,5.6
40102,15.6
40103,6.8
40104,9.6
40105,6.4
40106,5.3
40107,7.2
40108,2.6
40109,7.3
40110,12.6
40111,6.3
40112,2.4
40113,6.9
40114,6.4
40115,5.8
40116,7.1
40117,10.7
40118,8.3
40119,6.6
40120,8.3
40121,8.3
40122,4.9
40123,5.6
40124,4.5
40125,4.0
40126,6.6
40127,10.8
40128,8.0
40129,4.3
40130,7.4
40131,12.3
40132,8.4
40133,4.5
40134,8.1
40135,16.0
40136,9.9
40137,8.2
40138,7.3
40139,5.2
40140,11.4
40141,9.6
40142,5.4
40143,6.3
40144,3.5
40145,9.7
40146,8.2
40147,11.5
40148,14.3
40149,7.5
40150,4.0
40151,5.6
40152,5.2
40153,5.5
40154,7.4
40155,9.0
40156,5.6
40157,5.4
40158,15.7
40159,9.8
40160,6.1
40161,19.1
40162,6.4
40163,5.7
40164,8.9
40165,3.5
40166,4.7
40167,9.5
40168,9.3
40169,5.6
40170,4.8
40171,7.7
40172,7.9
40173,9.5
40174,13.5
40175,4.2
40176,9.7
40177,6.0
40178,5.6
40179,5.1
40180,6.6
40181,3.0
40182,7.3
40183,5.8
40184,0.5
40185,15.7
40186,6.2
40187,1.0
40188,8.0
40189,10.6
40190,8.3
40191,7.9
40192,8.3
40193,19.5
40194,12.2
40195,9.0
40196,3.9
40197,8.1
40198,11.1
40199,10.3
40200,6.5
40201,10.9
40202,6.2
40203,8.1
40204,4.4
40205,2.1
40206,11.3
40207,5.0
40208,5.5
40209,5.3
40210,10.3
40211,4.7
40212,5.1
40213,4.6
40214,8.6
40215,8.7
40216,6.4
40217,8.1
40218,14.3
40219,7.9
40220,0.0
40221,8.9
40222,7.1
40223,4.7
40224,12.9
40225,9.1
40226,5.2
40227,2.5
40228,9.8
40229,7.2
40230,7.8
40231,7.4
40232,5.5
40233,8.8
40234,7.5
40235,11.9
40236,7.2
40237,6.8
40238,11.1
40239,5.4
40240,3.9
40242,5.9
40243,8.2
40244,9.0
40245,13.7
40246,10.3
40247,7.4
40248,5.3
40249,11.5
40250,6.1
40251,4.1
40252,2.6
40253,10.7
40254,7.3
40255,7.1
40256,6.6
40257,4.4
40258,0.9
40259,9.6
40260,10.7
40261,7.5
40262,9.4
40263,4.4
40264,8.4
40265,21.0
40266,4.3
40267,9.6
40268,2.2
40269,4.5
40270,13.0
40271,6.2
40272,5.4
40273,5.7
40274,6.5
40275,5.8
40276,2.8
40277,5.5
40278,3.9
40279,7.4
40280,8.5
40281,7.1
40282,10.0
40283,6.2
40284,6.8
40285,3.2
40286,13.1
40287,4.3
40288,7.4
40289,5.5
40290,13.8
40291,2.9
40292,3.7
40293,6.2
40294,6.6
40295,9.0
40296,1.3
40297,7.2
40298,3.4
40299,3.3
40300,5.5
40301,2.3
40302,8.6
40303,6.5
40304,3.6
40305,12.1
40306,7.8
40307,9.8
40308,4.9
40309,9.7
40310,4.6
40311,6.9
40312,4.3
40313,12.4
40314,4.9
40315,5.1
40316,10.4
40317,6.3
40318,9.1
40319,13.5
40320,2.4
40321,7.7
40322,5.4
40323,6.5
40324,5.6
40325,8.2
40326,7.8
40327,9.8
40328,1.9
40329,3.6
40330,7.2
40331,10.3
40332,5.2
40333,12.6
40334,5.5
41-01,9.2
41-03,6.5
41-04,7.1
41-05,9.9
41-06,8.9
41-07,9.6
41-08,6.3
41-09,8.8
41-10,10.3
41-11,8.6
41-12,8.5
41-13,10.0
41-14,9.6
41-15,6.4
41001,10.3
41002,11.0
41003,4.2
41004,5.8
41005,22.2
41006,8.2
41007,10.7
41008,9.8
41009,3.4
41010,12.3
41011,6.9
41012,7.5
41013,2.7
41014,11.2
41015,9.4
41016,7.9
41017,8.8
41018,11.6
41019,12.0
41020,6.9
41022,12.6
41023,10.3
41024,10.0
41025,10.5
41026,8.7
41027,10.8
41028,6.8
41029,5.5
41030,5.7
41031,6.1
41032,8.1
41033,5.7
41034,8.6
41035,9.3
41036,8.1
41037,5.8
41038,11.4
41039,10.6
41040,7.4
41041,7.5
41042,7.6
41043,10.8
41044,16.9
41045,11.1
41046,5.2
41047,9.5
41048,13.2
41049,8.2
41050,6.4
41051,7.7
41052,5.8
41053,9.7
41054,7.2
41055,7.2
41056,6.7
41057,7.8
41058,8.7
41059,9.2
41060,11.8
41061,5.2
41062,11.6
41063,9.1
41064,6.1
41065,9.0
41066,7.7
41067,5.9
41068,9.9
41069,3.8
41070,9.6
41071,12.2
41072,2.8
41073,9.8
41074,9.4
41075,12.7
41077,4.3
41078,10.1
41079,1.5
41080,6.9
41081,6.8
41082,6.0
41083,9.5
41084,11.6
41085,8.4
41086,8.5
41087,10.9
41088,11.1
41089,6.0
41090,3.9
41091,3.3
41092,8.4
41093,7.0
41094,6.1
41095,5.1
41096,7.6
41097,8.6
41098,8.7
41099,6.1
41100,5.3
41101,8.0
41102,6.6
41103,10.2
41104,7.2
41105,12.5
41106,10.7
41107,9.9
41108,1.6
41109,6.1
41110,9.2
41112,4.9
41113,10.8
41114,6.7
41115,11.6
41116,4.2
41118,7.6
41119,7.9
41120,10.7
41121,11.8
41122,7.6
41123,10.8
41124,6.7
41125,9.4
41126,7.8
41127,13.0
41128,4.8
41129,5.6
41130,6.5
41131,10.8
41132,11.9
41133,15.2
41134,5.9
41135,12.4
41136,7.9
41137,7.1
41138,5.9
41139,11.7
41140,8.5
41141,11.6
41142,6.2
41143,11.0
41144,4.6
41145,5.6
41146,11.9
41147,4.9
41148,5.4
41149,12.7
41150,4.7
41151,13.3
41152,12.2
41153,10.6
41154,9.4
41155,7.8
41156,5.6
41157,10.6
41158,4.7
41159,13.0
41160,10.4
41161,10.0
41163,14.3
41164,10.6
41165,4.1
41166,8.9
41167,7.2
41168,6.2
41169,3.8
41170,5.9
41171,11.9
41172,9.3
41173,8.6
41174,8.8
41175,8.4
41176,10.6
41177,13.7
41178,9.1
41179,9.4
41180,11.8
41181,6.3
41182,6.9
41183,12.0
41184,11.0
41185,6.2
41186,8.1
41187,2.7
41188,6.5
41189,9.5
41190,4.7
41191,2.7
41192,9.5
41193,2.0
41194,13.4
41195,3.6
41196,5.7
41197,11.4
41198,15.1
41199,9.7
41200,0.0
41201,13.5
41202,18.2
41203,6.1
41204,5.4
41205,13.5
41206,4.8
41207,8.0
41208,8.0
41209,3.0
41210,7.6
41211,8.6
41212,4.9
41213,13.1
41214,5.2
41215,10.7
41216,8.7
41217,8.0
41218,3.4
41219,7.1
41220,7.3
41221,8.2
41222,12.4
41223,4.5
41224,6.6
41225,8.8
41226,5.9
41228,7.4
41229,6.8
41230,3.8
41231,8.8
41232,13.8
41233,7.7
41234,12.4
41235,6.6
41236,11.6
41237,8.8
41238,14.5
41239,10.8
41240,11.2
41241,8.5
41242,15.9
41243,8.1
41244,2.0
41245,5.8
41246,7.1
41247,5.7
41248,10.1
41249,10.4
41250,10.3
41251,6.1
41252,10.7
41253,12.3
41254,14.5
41255,7.7
41256,6.4
41257,9.5
41258,10.3
41259,7.7
41260,6.4
41261,14.3
41262,4.9
41263,3.8
41264,18.3
41265,7.6
41266,11.7
41267,8.5
41268,10.0
41269,11.6
41270,11.7
41271,12.6
41272,8.6
41273,10.8
41274,16.5
41275,8.0
41276,4.1
41277,10.6
41278,8.8
41279,12.9
41280,6.9
41281,3.5
41282,11.5
41283,7.8
41284,11.7
41285,10.0
41286,14.1
41287,7.1
41288,8.2
41289,7.1
41290,7.1
41291,7.3
41292,13.5
41293,3.3
41294,8.4
41295,6.1
41296,3.9
41297,12.0
42-01,2.5
42-02,10.6
42-03,7.7
42-04,10.2
42-05,6.8
42-06,3.3
42-07,9.2
42-08,6.9
42-09,11.4
42-20,9.6
42001,6.6
42002,7.5
42003,11.6
42004,15.2
42005,5.5
42006,10.4
42007,1.7
42008,21.4
42009,5.7
42010,8.2
42011,10.5
42012,9.0
42013,6.3
42014,6.7
42015,10.9
42016,6.3
42017,10.4
42018,8.3
42019,15.0
42020,3.6
42021,4.5
42022,3.9
42023,11.0
42025,2.7
42026,4.8
42027,9.9
42028,7.0
42029,18.1
42030,9.7
42031,3.3
42032,3.5
42033,11.5
42034,6.7
42035,15.2
42036,7.8
42037,5.5
42038,4.4
42039,10.9
42040,4.8
42041,8.0
42042,4.6
42043,3.4
42044,9.1
42045,4.4
42046,6.5
42047,10.7
42048,9.4
42049,9.0
42050,9.2
42051,4.2
42052,13.2
42053,4.5
42054,3.8
42055,5.5
42056,8.2
42058,10.5
42059,9.3
42060,9.2
42061,13.7
42062,9.1
42063,15.1
42064,1.5
42065,3.2
42066,3.1
42067,9.4
42068,3.2
42069,3.2
42070,7.0
42071,8.9
42072,1.7
42073,9.6
42074,10.0
42075,3.3
42076,11.6
42077,5.3
42078,8.5
42079,11.1
42081,3.4
42082,8.9
42083,5.9
42084,9.2
42085,6.4
42086,7.0
42087,4.3
42088,6.3
42089,7.3
42090,3.4
42091,14.6
42092,5.0
42093,3.3
42094,11.1
42095,13.9
42096,3.1
42097,6.4
42098,13.2
42099,7.0
42100,5.4
42101,10.9
42102,4.0
42103,7.6
42104,12.2
42105,21.7
42106,11.3
42107,2.6
42108,2.8
42109,21.7
42110,5.9
42112,11.0
42113,6.8
42114,4.5
42115,13.1
42116,23.4
42117,0.0
42118,9.7
42119,6.3
42120,5.2
42121,14.1
42122,6.4
42123,5.1
42124,3.8
42125,12.4
42126,9.8
42127,5.2
42128,9.3
42129,10.1
42130,8.8
42131,9.9
42132,5.7
42133,8.4
42134,8.4
42135,2.7
42136,8.9
42137,8.8
42138,10.0
42139,5.6
42140,13.9
42141,6.8
42142,7.3
42143,4.4
42145,8.2
42146,6.5
42147,8.6
42148,16.0
42149,6.4
42150,7.0
42151,14.1
42152,4.7
42153,6.7
42154,12.1
42155,8.2
42156,13.4
42157,5.0
42158,6.8
42159,13.4
42160,13.8
42161,3.3
42162,4.9
42163,13.1
42164,3.7
42165,12.3
42166,10.7
42167,14.0
42168,10.3
42169,9.7
42170,6.1
42171,9.5
42172,7.4
42173,10.5
42174,3.2
42175,8.4
42176,4.7
42177,11.1
42178,7.3
42179,7.6
42180,3.3
42181,14.3
42182,8.8
42183,8.4
42184,7.7
42185,2.6
42186,9.2
42187,12.8
42188,12.3
42189,5.8
42191,7.3
42192,11.2
42193,10.4
42194,8.3
42195,15.6
42196,11.7
42197,5.8
42198,12.4
42199,5.8
42200,5.3
42201,7.8
42202,6.0
42203,10.2
42204,15.6
42205,16.1
42206,3.0
42207,9.6
42208,3.7
42209,16.0
42210,5.7
42211,4.6
42212,7.5
42213,12.9
42214,3.2
42215,10.2
42216,6.7
42217,17.5
42218,11.5
42219,8.8
42220,11.9
42221,1.8
42222,6.7
42223,5.8
42224,1.4
42225,5.2
42226,8.3
42227,12.8
42228,3.8
42229,4.0
42230,15.7
42231,7.0
42232,7.6
42233,8.0
42234,5.8
42235,11.5
42236,9.7
42237,5.7
42238,7.0
42239,5.7
42240,10.7
42241,13.4
42242,5.0
42243,4.1
42245,15.5
42246,16.8
42247,16.9
42248,16.8
42249,15.2
42251,4.6
42252,11.1
42253,5.9
42254,13.9
42255,7.2
42256,6.7
42257,16.0
42259,3.5
42260,9.5
42261,12.4
42262,8.8
42264,6.9
42265,6.4
42266,9.3
42267,6.5
42268,17.5
42269,10.2
42270,8.7
42271,3.4
42272,9.1
42273,6.9
42274,11.6
42275,10.4
42276,13.4
42277,12.1
42278,6.8
42279,6.9
42280,6.2
42281,15.7
42282,13.9
42283,6.4
42284,4.5
42285,4.5
42286,5.4
42287,15.1
42288,8.8
42289,10.8
42290,7.1
42291,19.6
42293,6.6
42294,3.7
42295,11.9
42296,7.9
42297,4.4
42298,13.6
42299,7.2
42300,9.6
42301,10.9
42302,3.4
42303,8.3
42304,9.1
42305,6.1
42306,5.8
42307,5.6
42308,6.4
42310,0.9
42311,5.5
42312,6.8
42313,1.7
42314,10.8
42315,2.5
42316,6.8
42317,10.2
42318,10.8
42319,5.5
42320,7.6
42321,9.4
42322,9.6
42323,3.7
42324,2.1
42325,4.9
42326,6.2
42327,7.3
42328,7.8
42329,5.4
42330,4.7
42331,7.6
42332,5.4
42333,8.2
42334,14.6
42335,5.9
42336,5.4
42337,14.8
42338,6.5
42339,4.2
43-02,9.2
43-03,9.5
43-04,14.4
43-05,8.1
43-06,10.5
43-07,13.3
43-08,11.1
43-10,11.0
43-11,12.0
43-12,11.7
43-13,7.6
43-16,12.9
43-17,13.3
43-18,10.5
43-19,14.5
43001,8.7
43002,12.9
43003,15.6
43004,23.9
43005,14.4
43006,20.5
43007,20.8
43008,9.8
43009,12.9
43010,8.5
43011,10.2
43012,7.2
43013,10.1
43014,13.6
43015,13.0
43016,13.8
43017,12.6
43018,12.0
43019,13.1
43020,9.7
43021,11.2
43022,12.9
43023,14.8
43024,9.2
43025,7.9
43026,22.6
43027,8.5
43028,10.7
43029,21.5
43030,13.4
43031,21.0
43032,7.4
43033,14.4
43034,8.3
43035,5.3
43036,9.2
43037,5.9
43038,13.1
43039,13.3
43040,18.8
43041,8.5
43042,11.3
43043,5.8
43044,11.5
43045,11.7
43046,5.6
43047,18.5
43048,18.3
43049,1.8
43050,17.6
43051,8.9
43052,18.3
43053,11.4
43054,13.1
43055,12.0
43056,10.1
43057,20.2
43058,5.9
43059,7.5
43060,11.5
43061,7.6
43062,5.0
43063,9.1
43064,6.9
43065,12.9
43066,17.2
43067,10.0
43068,5.9
43069,9.2
43070,7.0
43071,13.2
43072,16.2
43073,15.6
43074,6.0
43075,11.1
43076,11.1
43077,11.0
43078,7.1
43079,9.0
43080,11.8
43081,0.0
43082,8.6
43083,16.8
43084,7.2
43085,21.8
43086,8.7
43087,11.8
43088,19.2
43089,14.9
43090,12.4
43091,10.0
43092,19.9
43093,8.1
43094,14.4
43095,22.9
43096,8.8
43097,11.2
43098,9.9
43099,13.9
43100,15.2
43101,10.2
43102,10.5
43103,13.0
43104,9.5
43105,13.3
43106,10.3
43107,17.0
43108,9.3
43109,14.7
43110,14.7
43111,7.1
43112,21.5
43113,10.7
43114,10.3
43115,12.6
43116,9.7
43117,16.9
43118,9.2
43119,7.4
43120,17.5
43121,13.1
43122,18.9
43123,9.5
43124,15.3
43125,19.2
43126,12.3
43127,2.3
43128,11.8
43129,11.4
43130,5.9
43131,10.7
43132,11.5
43133,19.2
43134,14.0
43135,14.5
43136,17.8
43137,7.7
43138,7.4
43139,10.5
43140,7.9
43141,14.1
43142,16.2
43143,16.3
43144,17.7
43145,6.6
43147,9.5
43148,17.9
43149,17.0
43150,12.1
43151,23.8
43152,8.7
43153,7.3
43154,9.0
43155,4.3
43156,9.1
43157,14.5
43158,13.3
43159,9.4
43160,8.6
43162,14.0
43163,12.4
43164,6.6
43165,15.2
43166,10.9
43167,10.1
43168,1.3
43169,4.9
43170,11.5
43171,8.0
43172,11.5
43173,2.7
43174,11.7
43175,6.4
43176,4.5
43177,9.7
43178,8.0
43180,6.3
43181,11.7
43182,13.8
43183,6.0
43184,4.2
43185,15.5
43186,5.0
43187,13.0
43188,12.6
43189,10.3
43190,4.6
43191,16.2
43192,14.3
43193,7.1
43194,10.1
43195,4.3
43196,14.3
43197,20.1
43198,15.0
43199,6.1
43200,10.4
43201,10.4
43202,10.2
43203,13.5
43204,5.0
43205,8.9
43206,17.9
43207,11.1
43208,16.6
43210,5.5
43211,9.0
43212,17.0
43213,8.4
43214,5.1
43215,5.0
43216,13.3
43217,9.7
43218,8.6
43219,10.1
43220,8.6
43221,12.7
43222,15.6
43223,8.5
43224,9.1
43225,11.1
43226,12.3
43227,8.1
43228,13.9
43229,13.0
43230,12.9
43231,1.9
43232,6.9
43233,11.7
43234,19.3
43236,17.1
43237,15.7
43238,15.6
43239,15.9
43240,9.9
43241,12.4
43242,9.8
43244,9.6
43245,20.4
43246,15.2
43247,9.7
43249,9.1
43250,2.9
43251,11.0
43252,10.0
43253,9.9
43254,2.7
43255,12.1
43256,7.7
43257,8.8
43258,14.3
43259,6.3
43260,17.5
43261,8.3
43262,8.2
43263,10.9
43264,1.6
43265,5.3
43267,13.3
43268,13.2
44-01,9.7
44-03,3.7
44-06,11.8
44-08,10.4
44001,6.3
44002,4.3
44003,7.0
44004,5.2
44005,5.1
44006,5.7
44007,10.7
44008,5.4
44009,2.8
44010,3.2
44011,9.4
44012,3.6
44013,4.1
44014,2.0
44015,6.4
44016,5.2
44017,8.5
44018,3.9
44019,3.2
44020,2.7
44021,6.3
44022,5.1
44023,7.3
44024,4.6
44025,5.4
44026,4.9
44027,4.3
44028,6.3
44029,4.7
44030,7.0
44031,11.5
44032,3.7
44033,4.4
44034,15.1
44035,2.6
44036,11.5
44037,3.8
44038,6.2
44039,3.5
44040,3.1
44041,5.4
44043,6.2
44044,6.0
44045,5.6
44046,3.3
44047,3.4
44048,4.5
44049,3.1
44050,4.8
44051,9.5
44052,6.3
44053,5.2
44054,5.9
44055,4.6
44056,5.7
44057,9.4
44058,10.7
44059,2.4
44060,15.4
44061,6.1
44062,6.2
44063,5.0
44064,3.0
44065,13.1
44066,6.9
44067,10.0
44068,10.4
44069,4.5
44070,2.7
44071,2.9
44072,5.5
44073,5.4
44074,4.9
44075,9.6
44076,6.1
44077,7.3
44078,11.1
44079,4.8
44080,4.3
44081,8.8
44082,3.9
44083,4.4
44084,5.1
44085,7.6
44086,10.7
44087,7.8
44088,4.2
44089,3.6
44090,2.0
44091,7.5
44092,14.9
44093,7.7
44094,4.7
44095,6.0
44096,4.4
44097,2.0
44098,7.9
44099,8.7
44100,3.6
44101,3.9
44102,4.8
44103,5.2
44104,7.0
44105,7.1
44106,4.3
44107,4.8
44108,4.2
44109,6.1
44110,6.5
44111,5.5
44112,8.3
44113,8.2
44114,4.0
44115,5.0
44116,10.0
44117,5.3
44118,6.2
44119,4.3
44120,8.5
44121,12.0
44122,4.5
44123,9.6
44124,6.4
44125,2.5
44126,2.5
44127,4.9
44128,8.1
44129,6.0
44130,3.6
44131,4.7
44132,4.5
44133,4.8
44134,5.3
44135,3.4
44136,3.4
44137,5.8
44138,6.3
44139,9.6
44140,5.6
44141,6.0
44142,4.2
44143,4.5
44144,6.3
44145,5.8
44146,8.1
44147,8.0
44148,15.7
44149,6.0
44150,3.0
44151,4.8
44152,6.3
44153,10.1
44154,4.2
44155,5.7
44156,8.5
44157,9.1
44158,4.7
44159,5.4
44160,4.9
44161,7.8
44162,4.6
44163,6.5
44164,4.6
44165,3.4
44166,4.6
44168,10.2
44169,5.3
44170,10.5
44171,4.0
44172,2.7
44173,3.0
44174,6.2
44175,4.5
44176,5.2
44178,3.3
44179,4.9
44180,11.5
44181,6.2
44182,2.4
44183,3.8
44184,8.1
44185,10.7
44186,4.2
44187,6.8
44188,4.0
44189,4.0
44190,3.1
44191,10.6
44192,4.5
44193,7.8
44194,3.1
44195,5.9
44196,8.5
44197,8.2
44198,3.8
44199,8.4
44200,15.3
44201,4.7
44202,5.0
44203,3.6
44204,2.0
44205,6.6
44206,9.2
44207,5.3
44208,8.1
44209,3.3
44210,6.3
44211,3.2
44212,4.4
44213,8.8
44214,6.4
44215,3.4
44216,4.9
44217,3.4
44218,12.2
44219,9.8
44220,5.7
44221,5.2
44222,6.8
44223,4.5
44224,5.4
45-01,5.7
45-02,4.5
45-03,6.8
45-04,7.7
45-05,5.1
45-07,11.0
45-08,7.1
45-09,8.0
45-10,8.0
45-11,7.0
45-17,7.8
45-20,5.5
45-21,8.0
45001,21.7
45002,10.7
45004,8.6
45005,5.9
45006,4.5
45008,9.3
45009,6.5
45010,10.3
45011,9.7
45012,9.9
45013,5.9
45014,8.5
45015,4.3
45016,6.3
45017,8.7
45018,8.7
45019,6.8
45020,7.3
45021,4.6
45022,7.2
45023,12.3
45024,8.0
45025,9.0
45026,4.9
45027,3.3
45028,13.1
45029,12.7
45030,10.6
45031,10.5
45032,9.9
45033,7.4
45034,1.9
45035,11.7
45036,5.9
45037,5.2
45038,3.8
45039,4.0
45040,12.1
45041,6.8
45042,6.5
45043,6.9
45044,5.4
45045,4.3
45046,5.5
45047,4.2
45049,6.0
45050,11.2
45051,2.9
45052,25.5
45053,12.6
45054,7.9
45055,5.7
45056,11.2
45057,14.2
45058,3.9
45059,6.8
45060,6.8
45061,8.4
45062,2.8
45063,9.7
45064,12.4
45065,10.7
45066,6.4
45067,4.7
45068,9.6
45069,6.2
45070,14.0
45072,2.5
45073,8.2
45074,5.5
45075,4.7
45076,7.0
45077,1.6
45078,8.8
45079,8.2
45080,7.6
45081,11.6
45082,10.6
45083,12.9
45084,7.6
45085,15.6
45086,3.9
45087,10.0
45088,6.8
45089,4.4
45091,8.4
45092,2.9
45093,6.6
45094,8.7
45095,7.7
45096,8.6
45097,9.5
45098,6.2
45099,10.9
45100,6.2
45101,9.0
45102,2.5
45103,11.2
45104,6.5
45105,0.0
45106,3.6
45107,4.0
45108,10.0
45109,4.0
45110,10.1
45111,6.9
45112,4.8
45113,6.3
45114,7.0
45115,10.8
45116,6.6
45118,6.8
45119,4.1
45120,16.7
45121,10.6
45122,8.6
45123,5.8
45124,14.1
45125,6.0
45126,2.8
45127,6.3
45129,9.6
45130,3.1
45131,10.0
45132,10.1
45133,11.1
45134,8.1
45135,6.9
45136,11.9
45137,10.0
45138,7.2
45139,5.5
45141,14.2
45142,5.2
45143,7.8
45144,4.2
45145,8.9
45146,6.1
45147,5.6
45148,5.3
45149,7.8
45150,8.6
45151,5.7
45152,2.2
45153,4.7
45154,3.8
45155,13.1
45156,8.7
45157,7.8
45158,10.4
45159,6.4
45160,8.9
45161,5.4
45162,7.9
45164,7.9
45165,8.4
45166,5.9
45167,5.0
45168,7.3
45169,5.0
45170,15.4
45171,10.6
45173,8.6
45174,12.2
45175,6.0
45176,5.4
45177,5.8
45178,11.8
45179,6.0
45180,12.2
45181,0.0
45182,8.0
45183,8.4
45184,9.4
45185,5.6
45186,13.8
45187,10.6
45188,3.7
45189,5.7
45190,11.2
45191,6.6
45192,9.0
45193,3.8
45194,4.1
45195,8.2
45196,6.8
45197,3.2
45198,7.9
45199,9.2
45200,8.6
45201,6.9
45202,8.9
45203,7.4
45204,3.5
45205,9.3
45206,10.3
45207,3.8
45208,14.0
45209,15.3
45210,8.8
45211,8.4
45212,8.4
45213,10.7
45214,13.4
45215,12.4
45216,10.4
45217,3.9
45218,9.7
45219,7.1
45220,8.8
45221,10.3
45222,4.3
45223,5.0
45224,7.4
45225,10.6
45226,6.3
45227,7.9
45228,10.0
45229,11.8
45230,6.3
45231,9.2
45232,6.3
45233,8.1
45234,9.9
45235,5.0
45236,5.0
45237,9.7
45238,8.2
45239,7.1
45240,9.1
45241,3.9
45242,4.9
45243,9.9
45244,7.9
45245,13.0
45246,10.4
45247,7.1
45248,9.1
45249,5.4
45250,9.1
45251,13.6
45252,10.4
45253,7.6
45254,9.3
45255,8.4
45256,8.5
45257,6.6
45258,11.5
45259,5.7
45260,6.1
45261,3.1
45262,7.8
45263,10.8
45264,5.0
45265,3.5
45266,12.0
45267,1.4
45268,5.3
45269,6.0
45270,7.6
45271,10.4
45272,4.8
45273,7.0
45274,2.7
45275,6.2
45276,8.5
45277,10.8
45278,12.4
45279,7.6
45280,8.3
45281,5.5
45282,6.5
45283,5.7
45284,5.5
45285,4.8
45286,7.3
45287,5.0
45288,8.9
45289,4.7
45290,7.4
45291,6.0
45292,7.6
45293,7.0
45294,15.8
45296,8.8
45297,8.0
45298,5.3
45299,9.8
45300,3.6
45301,6.2
45302,4.0
45303,13.6
45305,7.0
45306,7.6
45307,6.9
45308,2.9
45309,5.1
45310,5.9
45311,5.6
45312,6.9
45313,9.1
45314,7.7
45315,14.6
45316,5.1
45317,5.2
45320,4.2
45321,3.8
45322,4.8
45323,18.9
45324,6.1
45325,12.4
45326,7.4
45327,5.7
45328,14.2
45329,12.1
45330,4.2
45331,6.6
45332,9.8
45333,3.7
45334,4.9
45335,4.3
45336,7.2
45337,10.1
45338,7.1
45339,9.4
45340,6.2
45341,7.0
45342,7.7
45343,6.9
45344,2.4
45345,6.6
45346,6.2
45347,4.6
45348,7.1
