id,impsp
12291,39
12290,117
12297,86
12296,39
12295,41
12294,7
69040,6606
69042,1366
69043,1788
69044,2935
69045,4357
69046,3426
69047,5044
69048,7756
69049,5044
21189,378
12256,93
21499,245
21498,53
21493,1758
21492,28
21491,427
21490,11
21497,423
21496,213
21495,1758
21494,13
12251,600
12250,12
42186,6092
42187,23429
21183,2124
21182,493
42182,573
42183,1859
54598,374
54599,1471
12259,1841
54592,221
54593,116
54590,669
12258,13
54596,60
54597,119
54594,90
54595,5652
17091,1109
54040,66
54041,228
54042,222
54043,369
54044,147
54045,941
54046,228
54047,228
54048,1518
54049,110
39342,210
39343,23
08087,50
08086,19
39346,296
39347,23
39344,1403
07129,191
07128,6
07127,406
07126,161
07124,6
07123,37
07122,8846
07121,27
07120,17
92048,150
92049,201884
2B283,318
2B281,65
2B280,470
2B287,0
2B286,579
2B289,584
59270,80
59271,8186
59272,951
59273,4390
59274,1822
59275,1428
59276,949
59277,1203
59278,6995
59279,7364
92040,572744
56-15,150
12092,127
61387,74
56-16,150
61385,87
61384,66
61383,66
61382,63
61381,837
61380,48
61389,75
61388,195
56-10,150
89-21,150
89-20,150
26324,2645
26325,2292
26326,2645
26327,7
26320,280
26321,27
26322,91
26323,496
71558,207
56-11,150
26328,27
26329,676
81056,72
56-13,150
57711,174
57713,61
57712,48
57715,1558
57714,450
57717,461
57716,414
57719,461
57718,1482
52072,5633
52070,935
52076,43
52075,76
52074,21
52079,327
60168,488
60169,856
60164,384
60165,689
60166,2160
60167,868
60160,410
60161,344
60162,4346
60163,635
71510,250
09178,257
09179,323
09176,12
09177,5775
09174,3573
09175,5775
09172,54
09173,323
09170,371
09171,12
40053,97
62326,596
37054,2238
37055,230
37056,1307
37057,204
37050,6474
37051,184
37052,2443
37053,941
37058,816
37059,2238
51352,2732
78189,131
78188,1567
78185,506
68098,453
68099,1973
68094,2211
68095,2037
68096,2034
68097,863
68090,830
68091,715
68092,830
68093,1973
03141,75
03140,22232
03143,66
03142,60
03145,2476
03144,60
03147,60
03146,82
03149,770
49132,724
67246,3612
67247,11043
67240,972
67241,690
67242,846
30204,535
30205,928
30206,2529
30207,2236
30200,282
30201,50
30202,2507
30203,50
76057,3544
76056,1660
76055,5998
76054,153
30208,109
30209,698
76051,535
76050,535
79278,43
79279,738
79273,1507
79270,2326
79271,129
79276,2326
79277,190
79274,2631
2A065,49
35360,5487
35361,174
35362,732
35363,2895
07247,22
07244,146
07245,3954
07242,22
07243,1341
07240,2048
07241,531
76178,6365
07248,379
07249,64
77101,49
77094,3480
2A139,1866
77096,1314
77097,1128
77090,3246
77091,1647
77093,1128
2A130,66
2A131,0
2A132,0
2A133,1
77098,1460
77099,325
61356,32
61357,66
45137,2400
38419,18
38418,1155
17008,1109
38410,341
38413,449
38412,428
38415,6556
38414,10
38417,1155
38416,3383
64066,189
70048,109
70049,98
70046,1860
70047,10305
70044,10305
70045,237
70042,169
70043,1479
70040,169
64060,5655
71399,461
66194,11
64063,111
71391,191
71390,3272
71393,79
71392,302
71395,93
71394,47
71397,579
71396,99
76173,361
17005,145
17004,35
02595,83
02594,141
02597,152
02596,1337
36048,959
36049,45
02593,9218
02592,330
36044,29381
36045,106
36046,638
36047,45
36040,273
36041,82
36042,136
36043,638
33278,166
33279,3343
33274,3059
33275,508
33276,69
33277,40
33270,662
33271,69
33272,1078
33273,1741
87017,288
87016,24
87015,1174
87014,210
87013,55
87012,288
87011,288
87019,1551
87018,288
02623,404
02622,141
02621,184
02620,201
02627,261
02626,261
44069,5035
44068,856
44067,430
44066,2164
44065,171
44064,4683
44063,4683
44062,1643
44061,755
44060,561
61028,139
89050,1369
89053,133
40294,1337
40295,45
40296,555
40297,20
40290,1034
40291,4113
40292,4113
40293,1337
89056,1369
40298,709
40299,709
71027,159
71026,1033
71025,47
71024,250
71023,454
71022,461
71021,171
71020,28
71029,153
71028,153
76556,2757
76557,679
76554,549
76555,1029
76552,2900
76553,168
76550,214
76551,2510
76558,3363
76559,5998
11397,769
11396,303
11395,303
11394,2670
11393,3150
11392,77
11391,3
43249,226
43246,3
43247,12
43244,201
43245,49
43242,189
89168,211
43240,195
43241,276
2A272,70
2A271,1631
2A270,5
2A276,20
52275,32
52274,43
52277,32
52276,5633
52271,290
52273,66
52272,43
60368,2160
60369,441
60366,1069
60367,856
60364,1310
60365,344
60362,218
60363,856
60360,2079
60361,856
16289,69
16280,746
16281,746
16282,746
16283,67
16284,183
16285,67
16286,325
16287,1341
49028,1716
49029,1613
46038,1022
46039,46
49020,3186
49021,1664
49022,135
46035,3690
49024,150
49025,1557
49026,440
46031,29
64289,1313
64288,1392
64285,358
64284,2594
64287,152
64286,1660
64281,202
64280,201
64283,189
64282,1692
79-15,150
12158,93
12159,1841
12154,600
12155,3
12156,35
12157,80
12150,1841
12151,12
12152,23
12153,39
90013,514
90012,892
90011,2136
90010,48642
90017,316
79-14,150
90015,2136
42033,234
90019,132
90018,316
29228,746
29229,413
10428,242
10429,169
63103,1115
63102,466
63101,43
63100,52
10422,141
29221,292
29222,1142
10421,1277
29224,3022
29225,1286
29226,3022
17-09,150
80320,592
42035,1060
80321,291
62852,126
62853,1443
62850,284
62851,2457
62856,837
62857,837
62854,175
62855,596
62858,37
62859,188
17-06,150
09006,561
17-07,150
09007,29
09004,9
09005,16
04034,622
04035,100
04037,6
45077,210
48080,98
45075,3592
45074,252
48085,78
45072,8977
48087,0
45070,50
48089,24
48088,5
45079,210
45078,254
27420,158
54365,751
54364,621
54367,251
54366,621
54360,5574
54363,288
54362,92
24227,101
24226,696
24225,336
24224,388
54369,477
54368,66
24221,81
24220,131
62276,6006
31238,1254
62274,1341
62275,247
62272,150
62273,647
62270,801
62271,1778
27421,1036
79078,255
79079,825
62278,953
62279,515
59591,1226
59590,205
59593,442
59592,443
59595,442
59594,446
34219,115
34218,92
34217,1365
34216,959
34215,2057
34214,1405
34213,1477
34212,1088
34211,959
34210,2057
35168,427
35169,376
35166,1301
35167,148
35164,243
35165,675
35162,470
35163,2210
35160,427
35161,378
07080,64
07081,173
07082,379
07083,137
07084,201
07085,191
07086,3954
07087,406
07088,132
07089,1341
91657,9392
91654,22
91659,42382
95388,1173
51461,795
51460,193
51463,2732
51465,308
51464,798
51466,650
51469,166
51468,474
59335,490
59334,1892
27425,169
59336,105
59331,554
59330,3718
59333,65
59332,4696
59339,2981
59338,1623
84048,3091
76379,535
95120,1608
27284,2020
27285,643
27286,134
27287,1173
27280,1944
27281,1173
27282,1944
27283,68
27288,430
27289,47
14291,697
14290,251
14293,163
67300,11043
14292,485
73089,4289
73088,72
73087,1055
73086,912
73085,390
73084,4289
73083,35
73082,4289
73081,35
14294,1218
51285,14
51284,2732
32305,264
51286,38
51281,362
51280,187
32301,23
51282,474
14296,181
51289,81
51288,2732
32309,23
32308,253
61196,195
61197,195
61194,224
61195,100
61192,49
61193,24
61190,43
61191,24
61198,362
61199,139
06029,150
06028,24
06021,106
06020,119
06023,45
06022,6830
06025,6830
06024,2
06027,22255
06026,4151
26157,1317
26156,4073
26155,765
26154,8
26153,8
26152,9
26150,8
26159,246
25592,226
25593,566
25590,179
25591,93
25596,62
25597,52
25594,1390
47-12,150
25598,1473
25599,362
85304,175
47-13,150
76370,978
59448,616
57500,85
57501,174
57502,1367
57504,63
57505,175
57506,160
57507,923
57508,1835
57509,118
14138,249
14139,4
33478,833
33479,2119
14130,153
14131,2090
14132,248
33475,1349
33472,833
33473,851
33470,6583
14137,815
70222,164
70220,1479
70221,2592
70226,169
47-17,150
70227,27
70224,237
70225,1479
47-14,150
21256,213
63468,318
63469,318
76390,542
76391,5895
76392,168
76393,627
76394,2471
76395,99
76396,503
76397,361
76398,679
76399,827
68199,271
63460,53
63461,505
78068,1567
01231,822
78062,974
01230,245
81121,86
39351,282
39350,184
39353,23
39352,691
39355,565
39354,494
76031,2757
39356,1403
39359,252
81120,1082
01239,2549
01238,6738
76030,1357
82-04,150
82-05,150
82-02,150
82-03,150
82-01,150
88368,857
88369,1094
81123,160
88360,76
88361,85
88362,290
88363,40
88364,857
88365,147
88366,245
88367,653
88096,38
49242,150
88097,857
88094,185
68198,1062
88095,245
88092,147
88093,290
88090,650
88091,220
69251,48
81311,174
69250,954
2A071,20
2A070,17
77119,1460
77118,3480
81122,88
77111,30003
69255,960
77113,1128
77112,488
77115,289
77114,482
77117,282
69254,2484
69257,919
09-04,150
09102,257
81129,173
91511,238
81128,291
91519,3738
81127,70
81126,2745
02003,9218
02002,1418
02001,4102
02007,131
02006,1231
02005,261
02004,138
02009,330
02008,201
81087,1111
42021,213
42020,1637
42023,279
42022,7710
42025,234
42027,255
42026,427
42029,384
42028,279
17-19,150
17-18,150
80214,291
80215,81
80216,2428
80217,185
85194,9294
85196,830
85197,850
85190,256
85191,30188
85192,227
85193,310
85198,1836
85199,427
72174,189
72175,322
70239,455
10153,1277
10150,242
10151,84
10156,157
10157,2173
10154,1277
10155,12
70231,77
70230,57
10158,123
10159,226
70235,10305
70234,66
70237,57
70236,185
33-15,150
72178,163
33-16,150
33-11,150
33-10,150
33-13,150
33-12,150
45271,2384
45270,225
45273,659
45272,418
45275,289
45274,1314
45277,429
45276,112
45279,289
45278,210
77526,78
77527,591
40319,13
40318,163
40311,136
40310,901
40313,333
40312,3468
40315,2719
40314,1337
40317,4113
40316,157
14273,485
14272,111
14271,8407
14270,6173
14277,1624
14276,357
14275,1784
14274,1247
14279,181
14278,365
54-09,150
54-08,150
71177,207
71176,851
71179,158
71178,197
81208,226
80184,2101
16129,416
16128,11
16125,67
16124,230
16127,92
16121,218
16120,418
16123,325
16122,200
65189,532
65188,23
54-01,150
65181,298
65180,49
65183,44
65182,402
65185,532
55144,316
65187,16
65186,42
55145,52
65457,139
65456,1500
65455,138
65454,139
65453,42
65452,87
65451,438
65450,40
65459,438
65458,402
54-03,150
43039,276
54-02,150
43031,20
43030,100
43033,12
43032,1860
43035,19
43034,194
43037,15
43036,100
46209,30
46208,181
21389,322
21388,2124
46201,61
46200,65
46203,30
46202,124
46205,138
46204,42
46207,124
46206,61
94001,1690
94002,32911
94003,120560
17298,604
17299,15574
17294,179
17295,723
17296,604
17297,443
17290,219
17291,2811
17292,179
17293,1206
54-04,150
57079,1367
57070,923
57071,160
57072,414
57073,5699
57074,645
57075,463
57076,1609
57077,48
60667,887
60666,207
60665,4279
60664,635
60663,1069
60662,338
60661,106
60660,535
60669,2079
60668,322
80553,724
80552,2216
80551,275
80550,724
80557,2216
80556,880
80555,2216
80554,176
80559,176
80558,390
48128,472
48129,98
48122,10
48123,4
48120,305
48121,472
48126,13
48127,13
48124,305
48125,78
78269,480
78267,4066
78264,1430
78265,247
78262,1430
78263,309
78261,3866
10215,136
10214,33
10217,136
10216,85
10211,2432
10210,1672
10213,226
10212,148
10219,242
10218,64
63317,279
63314,10
63315,621
63312,90
63313,3
63310,318
63311,678
63318,182
63319,14
79289,825
24380,723
24381,104
24382,628
24383,317
24384,48
24385,120
24386,35
50273,52
50272,529
50271,60
50270,1708
50277,775
50276,615
50275,194
50274,167
79281,931
79280,53
50181,285
50180,207
50183,180
50182,285
50185,725
50184,2136
50187,750
50186,1708
50189,226
50188,312
77350,8664
07303,137
77356,381
77355,491
77354,93
66092,83
66093,829
66090,4
66091,11
66096,83
66097,52
66094,3436
66095,38
66098,102
66099,3814
59597,1088
51588,187
51589,19
51582,798
51583,81
51580,124
51581,798
51586,650
51587,609
51584,795
51585,601
73298,62
73299,317
07262,3
73297,912
73294,2191
57251,1558
73292,8131
73293,2422
73290,204
66148,664
66149,954
51630,166
51631,795
51632,187
51633,698
51634,738
51635,146
51636,124
51637,601
51638,166
51639,68
27129,3918
27128,158
27121,11
27120,1173
27123,2249
27122,158
27125,1122
27124,365
27127,6561
27126,3721
25417,179
25416,269
25415,5
25414,653
25413,31
25411,2362
25410,1336
25419,74
25418,179
02322,1231
02323,1231
02320,155
02321,404
02326,461
02327,181
02324,228
02325,50
74118,41051
74119,7489
02328,280
02329,186
41047,1875
41044,149
32116,105
32117,217
32114,266
41045,786
32112,87
32113,264
32110,61
32111,79
02490,7804
02491,188
02492,188
02493,236
02494,677
02495,1540
32118,37
32119,297
88480,650
29-10,150
56060,899
56061,899
56062,628
56063,2033
56064,899
56065,2472
56066,297
56067,874
56068,403
56069,218
57333,126
57332,857
57331,218
57330,882
57337,882
57336,1947
57335,174
57334,376
57339,171
57338,277
59490,234
41049,793
84001,3423
84003,3091
84002,784
84005,43
84004,715
84007,150
84006,3091
84009,784
84008,648
41208,130
41209,7133
41200,7133
41201,487
41202,211
41203,229
41204,3128
41205,130
41206,30007
41207,1487
40159,351
40158,29
40153,163
40152,136
40151,333
40150,83
40157,100
40156,45
40155,136
40154,100
14079,338
14078,5637
14075,1568
14074,1568
14077,1737
14076,1124
14070,333
14073,326
39235,691
76749,168
76748,1595
76747,1370
76746,727
76745,2471
76744,676
76743,3544
76742,679
76741,1375
76740,4139
18170,196
18171,1206
18172,1206
18173,174
18174,602
18175,102
18176,189
18177,174
18178,1206
18179,877
02578,152
71548,75
71549,749
02573,184
02572,261
08427,1153
08426,1153
08425,26
08424,19
08422,82
08421,32
08420,50
08429,443
08428,53
47310,2007
47311,105
47312,48
47313,76
47314,391
47315,391
47316,2007
47317,133
47318,441
47319,76
71540,1402
71541,153
44210,1841
11172,3150
15038,59
15032,64
15033,13
15030,66
15031,54
15036,267
15037,24
15034,16
15035,54
39498,691
39499,76
39492,1427
39493,180
39490,399
39491,651
39497,252
39494,184
39495,252
76019,361
76018,808
88449,650
88448,364
88445,190
88444,290
88447,269
88446,364
88441,76
88440,245
88443,527
88442,1076
39140,210
39141,101
39142,430
39143,180
39145,1427
39146,1427
39147,252
39148,123
39149,184
17270,723
31399,2342
31398,135
31395,11773
31394,131
31397,135
31396,520
31391,350
31390,1254
31393,93
31392,339
76010,588
17274,4215
17275,485
88199,47
88198,141
88193,148
88192,147
88190,282
88197,1076
17278,2668
88195,364
88194,245
86090,110
86091,260
86092,400
17279,418
86094,68
86095,2735
86096,354
86097,249
86098,880
86099,556
60104,635
62429,185
62428,298
62427,12594
62426,298
62425,83
62424,37
62423,969
62422,117
62421,91
60105,5084
64503,77
85019,3191
85018,967
80029,43
80028,185
80023,1087
80022,425
80021,150
80020,724
80027,1087
80026,425
80025,487
80024,906
84144,30
84145,3091
64500,1660
54512,97
54513,31
54510,1169
54511,1471
54516,23
54517,246
54514,669
54515,221
54518,90
54519,751
59142,648
59143,1706
59140,249
59141,9577
59146,1428
59147,320
59144,4246
59145,954
84148,357
59148,320
59149,163
84149,683
64507,795
95348,1057
95341,525
39290,123
39291,252
03107,71
28252,105
28253,2339
28250,286
03106,364
11018,455
11019,9
28254,887
28255,1602
11014,1487
03101,2476
11016,77
28259,391
11010,51
11011,605
11012,1714
03100,266
2B208,3
03103,60
2B202,6
2B201,45
03102,266
2B207,579
2B206,2235
2B205,32
89454,150
89457,133
89456,666
89451,68
89450,274
89453,526
89452,1961
89459,274
89458,666
51032,226
51033,68
51030,222
51031,609
22-08,150
22-09,150
51034,68
51035,115
22-06,150
51039,2732
22-01,150
22-02,150
22-03,150
14330,62
61309,121
61308,139
61307,362
58093,55
61305,76
61304,973
61303,195
61302,195
61301,360
58092,23
14331,469
80249,103
58099,144
58098,44
25166,179
25164,1390
25163,362
25162,1390
25161,162
25160,2362
46-08,150
46-09,150
46-06,150
46-07,150
46-04,150
46-05,150
46-02,150
46-03,150
56262,9119
56263,9119
56260,47991
56261,2277
56264,76
57139,1558
57138,463
57134,2603
57137,1558
57136,1367
57131,1367
57130,461
57133,160
57132,160
16378,625
16379,746
16374,3142
16375,256
16376,290
16377,256
16370,1341
16371,325
16372,90
16373,92
26-02,150
26-03,150
26-04,150
26-05,150
26-06,150
26-07,150
81285,54
63437,6
63436,53
63435,275
63434,46
63433,4
63432,678
63431,702
63430,2850
63439,89
63438,63
49198,966
21269,1758
49194,150
49195,1956
49196,150
21267,94
21260,322
21261,2124
21262,13
21263,2828
81033,2611
81032,419
81031,56
31190,71
81037,56
81036,763
81035,160
81034,57
81287,454
81039,179
81038,3349
68014,964
68015,2011
68016,715
68017,1416
68010,2034
68011,4855
68012,4855
68013,2211
68018,1416
68019,2037
81281,437
62746,2093
62747,845
62744,6742
62745,363
62742,963
62743,1168
62740,549
62741,127
62748,2031
62749,284
81283,3349
08220,78
08223,32
08222,340
08225,37
08226,325
08229,165
08228,82
79236,74
79235,825
72225,935
79230,135
23138,89
23139,79
23136,79
23137,74
23134,10
79231,1188
23132,133
23133,107
23130,15
23131,10
59425,216
59424,2040
59427,443
59426,2891
59421,4308
59420,461
59423,1142
59422,785
72192,231
72193,163
72190,331
72191,184
59429,348
59428,1088
72194,487
72195,333
31159,1254
31158,1254
31157,11539
31156,177
31155,136
31153,1211
31152,142
31151,2816
31150,72069
66117,102
66116,81
50028,195
50029,35
66113,251
66112,3814
66111,475
50022,100
50023,258
50020,1481
50021,189
50026,296
50027,615
50024,258
50025,4018
61466,4222
61467,973
55218,52
55219,239
61462,2214
61463,100
61460,6
61461,87
55212,1126
55210,16
55211,239
55216,62
55217,143
55214,316
55215,44
28115,111
28114,80
28117,2590
28116,887
28111,76
28110,2339
28113,2011
28112,2445
28119,105
28118,2011
73313,317
73312,912
73311,506
73310,2422
73317,41
73316,506
73315,338
73314,4289
73318,1531
38490,1398
38492,89
38495,341
38494,2888
38497,449
38496,4025
38499,449
38498,18155
74095,7129
74094,1842
74097,1467
74096,1499
74091,557
74090,5173
74093,4439
74099,636
62065,3394
85259,3644
62064,596
85252,252
85251,673
85250,1823
85257,1278
85256,3620
85255,81
85254,1278
25207,923
25204,6240
25202,176
25203,55
25200,1473
25201,6240
25208,103
25209,269
02519,138
02518,46
02515,46
02514,461
02517,188
02516,136
02511,1231
02510,46
02513,136
02512,54
05158,157
05159,279
62069,362
05150,5
05151,163
05152,7
05153,56
05154,13
05155,279
05156,604
05157,6
04209,400
04208,36
87099,498
04203,22
04202,8
04201,36
04200,96
04207,400
04206,994
04205,22
04204,4
71311,2109
64313,53
71313,2451
71312,168
71315,153
71314,99
71317,34
64312,1660
71319,75
71318,90
64311,77
64310,51
33148,905
33149,166
33146,2447
33147,905
33144,662
33145,1261
33142,1078
33143,6583
33140,1261
33141,1209
64315,2594
64314,358
21327,108
01358,2549
01359,288
01352,928
01353,6738
01350,598
01351,965
01356,985
01357,65
01354,2918
01355,459
03260,66
03261,34
03262,2476
03263,49
03264,659
03265,12
03266,429
03267,770
03268,799
03269,144
18035,189
18034,1206
18037,97
18036,217
18031,102
18030,97
18033,46492
18032,437
18039,381
18038,1206
14558,379
14559,181
14552,5637
14553,326
14550,232
14551,111
14556,1624
14557,2090
14554,1218
14555,1737
38138,2888
38139,1949
38132,10
38133,13085
38130,2492
38131,146
38136,18155
38137,1782
38134,103
38135,1949
31456,142
31457,305
31454,436
31455,321
31452,3539
31453,1547
31450,1547
31451,2209
31458,9356
31459,1778
47295,199
47294,168
47297,91
47296,42
47291,199
47290,646
47293,266
47292,1031
11317,9
11316,74
11315,303
11314,77
47299,42
47298,205
11311,77
11310,51
19128,688
19129,36
27630,1122
19120,115
19121,115
19122,13
19123,1965
19124,239
19125,38
19126,196
19127,238
48117,17
48116,5
48115,13
47123,199
47122,70
47121,110
47120,514
47127,328
47126,70
47125,91
47124,199
47129,578
47128,1864
15205,56
15204,370
15207,64
15206,24
15201,13
48111,1473
15203,64
15202,56
48110,24
15209,13
15208,56
39265,180
39264,430
39267,252
39266,399
39261,23
39260,241
39263,494
39262,101
39269,172
39268,252
80728,227
80729,785
80721,592
80722,258
80723,176
80724,2536
80725,2536
80726,1181
59059,3838
88258,47
88259,527
88254,857
88255,40
88256,239
88257,857
88250,303
88251,653
88252,76
88253,14189
95529,5023
95523,101
64508,4383
95527,55482
64509,32
21068,194
21069,53
21066,41
21067,2124
21064,322
21065,41
21062,194
21063,13
21060,335
21061,7
64502,219
81239,86
81238,86
64179,1660
64178,202
64177,1660
64176,202
64175,201
64174,64
64173,64
64172,177
64171,1392
64170,696
64501,1660
80188,291
80189,1087
63189,6
63188,834
63187,332
63186,53
63185,688
63184,466
63183,25
63182,688
63181,374
63180,505
64504,1670
64505,1660
64185,14
53144,247
53145,3860
53146,176
53147,3532
53140,764
53141,224
53142,92
53143,312
53148,463
54497,221
54496,228
54495,459
54494,26
54493,327
54492,5574
54491,288
54490,508
58178,35
58179,89
54499,90
54498,1169
62580,276
62581,162
62582,1054
62583,127
62584,845
62585,963
62586,423
62587,2671
62588,963
62589,175
13207,150
13206,150
13205,150
13204,150
13203,150
13202,150
13201,150
13209,150
13208,150
90099,2636
90098,1108
90093,2636
90091,152
90090,1742
90097,2136
90096,1742
90095,1742
90094,2136
71345,806
15264,50
07008,513
07009,1341
07001,379
07002,8846
07003,17
07004,2702
07005,1596
07006,74
07007,98
87-18,150
87-19,150
27184,6561
95061,64
95060,1349
95063,61641
51-18,150
51-10,150
51-14,150
2B012,0
2B013,2
2B010,1543
2B016,45
2B015,1
50552,285
50553,282
50550,162
50551,165
50556,354
50557,70
50554,4018
50558,52
70082,66
70083,322
29083,26
70080,1479
70081,1860
61118,837
61116,280
61117,973
61114,2214
61115,280
61112,121
61113,837
61110,43
61111,973
70084,455
29084,9
70085,455
32431,196
32430,90
32433,23
32432,253
32435,90
32434,264
32437,264
32436,196
32439,206
32438,37
83-11,150
55458,239
55459,44
56187,2472
56186,1329
56185,2033
56184,1112
56183,97
56182,386
56181,992
56180,1412
56189,1856
56188,186
93030,2761
93031,28523
93032,20555
93033,2631
93039,2329
32206,121
51208,99
32389,266
32388,254
51205,609
51204,308
32385,36
32384,51
32383,79
51200,1764
32381,244
51202,308
32205,79
32202,264
32203,61
05-10,150
05-11,150
05-12,150
05-13,150
05-14,150
05-15,150
57588,1609
57589,645
57580,461
57581,882
57582,1151
57583,85
57584,277
57585,503
57586,316
57587,461
65347,42
65346,298
65345,4640
65344,422
65343,4640
65342,185
65341,532
65340,1130
65349,4640
65348,4640
64436,52
64437,358
64434,202
64435,152
64432,32
64433,14
64430,1660
64431,1570
64438,1029
64439,2039
97357,11
97356,0
97353,4
97352,0
97358,0
58103,11
58102,40
02559,188
24069,271
24068,139
01-16,150
01-17,150
01-10,150
01-11,150
37269,941
37268,184
37267,3861
24060,628
37265,941
37264,747
37263,1389
37262,169
37261,150
37260,184
09341,257
09340,323
09342,121
68191,1973
68190,830
68193,1781
68192,1416
68195,1154
68194,830
68197,1062
68196,1416
03062,125
03063,68
03060,637
03061,799
03066,75
03067,49
03064,82
03065,770
03068,180
03069,107
68227,2037
21303,4
68225,715
68224,150
68223,113
68222,546
68221,546
49252,150
49251,479
68229,288
68228,1331
30121,543
30120,856
30123,803
21300,189
30125,1133
30124,52
30127,928
30126,2302
30129,1439
21307,152
76312,1507
76313,3363
76314,2510
76315,1595
76316,549
49256,135
31290,71
31291,1415
31292,1211
31293,5466
31294,136
31295,135
31296,305
31297,885
31298,71
31299,11773
49254,724
58109,9
21309,17
79337,527
79336,135
79335,527
49258,150
79333,53
79332,131
79331,2631
79330,138
79339,98
79338,135
80087,487
91599,149
91593,1172
67477,1393
67476,364
67475,949
67474,1858
67473,11043
67472,892
67471,1639
67470,1280
67479,3194
67478,229
02089,9218
02088,184
02083,313
02082,161
02081,4102
02080,186
02087,461
02086,4102
02085,4893
02084,1337
77191,1460
77190,1460
77193,767
77192,1647
77195,2454
77194,6251
77197,1128
77196,3480
77199,1309
77198,488
81259,88
81258,174
50615,1708
50614,678
50617,52
50616,4018
50611,270
50610,1708
50613,462
50612,4018
92024,304602
92025,170629
92026,1241768
50619,100
50618,381
92022,7887
92023,82156
81254,54
81253,54
81252,291
81251,419
86202,33
60276,488
05059,17308
05058,6
05055,13
05054,154
05057,184
05056,56
05051,32
05050,33
05053,279
05052,132
89242,211
76525,503
76524,604
76523,676
76522,2510
33339,1349
33338,795
76521,503
33331,2119
33330,8297
33333,232
33332,833
33335,1261
33334,1591
33337,3343
33336,88
36098,958
44148,98
44149,2845
02708,355
02709,1231
44140,3509
44141,2134
44142,3216
44143,24100
44144,297
44145,1828
44146,98
44147,551
04018,36
04019,192
04012,41
04013,400
04016,400
04017,22
71100,1102
71101,153
71102,32337
71103,182
71104,194
71105,1203
71106,171
71107,191
71108,1807
71109,2211
70335,66
76453,503
76452,847
76451,24537
76450,1507
76457,1654
76456,139
76455,150
76454,827
76459,827
76458,361
60278,218
60279,106
37106,915
37107,39
37104,1389
37105,184
37102,1307
37103,204
37100,1370
37101,201
36093,142
37108,941
37109,3291
43239,189
11343,31
36092,173
86159,81
86158,1159
86151,562
43233,157
86153,274
86152,38
86154,129
86157,694
86156,562
43228,194
89138,150
89139,526
89086,150
89087,61
89084,68
89085,1369
89083,133
89080,77
89081,211
89088,221
89089,17
38305,441
38304,163
38307,1331
38306,178
38301,18
38300,2492
38303,1495
38302,5
38309,10476
38308,1398
69142,2861
89338,14317
89339,61
89334,221
89335,1961
89336,17
89337,37
89330,93
89331,82
89332,924
89333,47
65101,298
65100,532
65103,185
65102,139
65105,74
65104,185
65107,4640
65106,40
65109,42
65108,330
60551,455
60550,208
60553,1193
60552,3990
60555,635
60554,252
60557,208
60556,488
60559,1069
60558,466
69288,3309
69289,4446
60036,1193
46179,40
46178,30
46173,40
46172,104
46171,138
46170,194
46177,1022
46176,46
46175,3690
46174,124
69138,861
69139,236
69134,1396
69135,48
69136,7756
69137,603
69130,898
69131,2099
69132,861
69133,3426
91175,3738
91174,42382
46281,595
46280,138
46283,355
46282,30
46285,61
46284,1022
46287,104
46286,595
46289,48
46288,3690
17214,2668
52425,48
52426,16
17217,39
52420,76
52421,5633
52422,43
52423,76
67059,187
52428,76
52429,305
67058,1895
77-21,150
77-22,150
67050,1280
10299,169
10298,1277
10295,226
10294,226
10297,1672
10296,226
10291,1277
10290,51
10293,169
21567,142
21566,142
21565,493
21564,956
21563,116
21562,59
21561,13
21560,73
63396,621
63397,15
63394,14
63395,621
63392,3630
63393,87
21569,406
21568,322
54286,1471
54287,751
54284,374
54285,78
54282,110
54283,1471
54280,1969
54281,5652
24300,269
24301,84
24302,130
24303,116
24304,450
24305,450
54288,5574
54289,108
79131,223
79130,527
77341,156
79132,53
79135,2224
79134,223
79137,255
79136,138
79139,376
13016,1284
13017,3053
13014,4096
13015,3088
13012,481
13013,1284
13010,505
13011,395
13018,494
13019,1759
54138,3191
54139,2188
54134,669
54135,228
54136,1471
54137,171
54130,222
54131,246
54132,221
54133,78
62049,2902
62048,3406
88519,425
62041,53629
62040,3582
62043,1106
62042,6742
62045,837
62044,963
62047,188
62046,1168
51502,99
51503,192
51500,19
51501,122
51506,826
51507,187
51504,352
51505,192
51508,14
51509,738
59076,9663
59077,1203
27659,1944
27658,1045
59072,9663
59073,3536
59070,1203
59071,256
27653,89
27652,1944
27651,5800
27650,1125
27657,430
27656,3721
27655,3721
27654,1250
88515,76
88412,653
73168,273
73169,627
73160,73831
73161,183
73162,912
73163,118
73164,13039
73166,338
73167,118
74198,3787
74199,4650
88413,7482
74190,704
74191,557
74192,7129
74193,255
74194,1467
74195,582
74196,7823
74197,1842
61093,345
61092,2127
61091,314
61090,115
61097,837
61096,150
61095,4222
61094,4222
61099,195
61098,360
80710,425
88512,1065
88411,76
32293,266
32198,44
32199,170
32196,53
32197,534
32194,534
32292,61
32192,206
32193,105
32190,257
32191,264
88511,90
80718,906
26210,67
26211,2645
26212,3707
26213,765
26214,11
26215,2
26216,2806
26217,280
26218,488
32299,297
32298,87
25499,74
25498,74
25497,910
25496,150
25495,1759
25494,267
25493,176
25492,724
25491,362
25490,362
88260,650
88263,239
88262,1065
57629,4073
57628,720
57625,160
57624,1470
57627,1482
57626,414
57621,273
57620,576
57623,63
